source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history
493,19964,ME/EKJ/78O15/2015/103,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.351304,91.89353,Debris,Slide,NA
493,19965,MG/EJH/83C11/2018/7,Meghalaya,East Jaintia Hills,Shnongrim slide,Shnongrim-Molasngi road,25.352431,92.513478,Soil,Slide,NA
493,19966,ME/EKJ/78O15/2015/74,Meghalaya,East Khasi Hills,NA,khrang approach road,25.353486,91.765544,Rock,Slide,NA
493,19967,MG/EJH/83C11/2018/9,Meghalaya,East Jaintia Hills,Daistong slide,4 km North of Daistong,25.354239,92.572861,Rock,Slide,NA
493,19968,ME/EKJ/78O15/2015/79,Meghalaya,East Khasi Hills,NA,Near Mawlat village,25.354644,91.973237,Debris,Slide,NA
493,19969,MG/EJH/83C11/2018/3,Meghalaya,East Jaintia Hills,Daistong Slide,4 km North of Daistong village,25.35465,92.5735,Debris,Slide,NA
493,19970,ME/EKJ/78O15/2015/75,Meghalaya,East Khasi Hills,NA,khrang approach road,25.35525,91.767889,Debris,Slide,NA
493,19971,ME/WJH/883C03/2015/192,Meghalaya,West Jaintia Hills,NA,NA,25.356361,92.004972,Rock,Slide,NA
493,19972,ME/WJH/883C03/2015/191,Meghalaya,West Jaintia Hills,NA,NA,25.356461,92.006278,Rock,Slide,NA
493,19973,MG/WKH/78O03/2017/16,Meghalaya,West Khasi Hills,7 km S of Nongthynniew,Wakhaji Mawthabah road,25.356475,91.225489,Debris,Slide,NA
493,19974,MG/WKH/78O03/2017/15,Meghalaya,West Khasi Hills,6.7 km S of Nongphanwior,Wakhaji Mawthabah road,25.357472,91.229167,Debris,Slide,NA
493,19975,ME/WJH/883C03/2015/193,Meghalaya,West Jaintia Hills,NA,NA,25.358972,92.003131,Rock,Slide,NA
493,19976,ME/EKJ/78O15/2015/80,Meghalaya,East Khasi Hills,NA,Near Mawlat village,25.358977,91.973477,Debris,Slide,NA
493,19977,MG/WKH/78O03/2017/7,Meghalaya,West Khasi Hills,1.7 km W of Porkhadoh,Maweit Shallang B road,25.359281,91.035939,Debris,Slide,2017
493,19978,MEGH/EKH/78O15/2008/D-48,Meghalaya,East Khasi Hills,Ryngnga-2 slide,NA,25.359306,91.885111,Rock,Slide,NA
493,19979,ME/EKJ/78O15/2015/81,Meghalaya,East Khasi Hills,NA,Near Mawlat village,25.359331,91.974469,Debris,Slide,NA
493,19980,MEGH/EKH/78O15/2008/D-47,Meghalaya,East Khasi Hills,Ryngnga slide,NA,25.359611,91.889417,Rock,Slide,NA
493,19981,ME/EKJ/78O15/2015/100,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.359922,91.882943,Rock,Slide,NA
493,19982,ME/EKJ/78O15/2015/101,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.359923,91.883122,Rock,Slide,NA
493,19983,ME/EKJ/78O15/2015/99,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.359985,91.882639,Rock,Slide,NA
493,19984,ME/EKJ/78O15/2015/102,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.360004,91.8838,Rock,Slide,NA
493,19985,ME/EKJ/78O15/2015/98,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.360132,91.882043,Rock,Slide,NA
493,19986,ME/EKJ/78O15/2015/82,Meghalaya,East Khasi Hills,NA,Near Mawlat village,25.360351,91.974979,Debris,Slide,NA
493,19987,MG/WKH/78O03/2017/6,Meghalaya,West Khasi Hills,1.8 km W of Porkhadoh,Maweit Shallang B road,25.361056,91.034889,Debris,Slide,2017
493,19988,ME/EKJ/78O15/2015/83,Meghalaya,East Khasi Hills,NA,Approach road to Lynyshing village,25.362972,91.976278,Debris,Slide,NA
493,19989,MG/EJH/83C11/2018/6,Meghalaya,East Jaintia Hills,Ngaibang slide,Ngaibang-Saipung road,25.363156,92.618839,Rock,Slide,NA
493,19990,MEGH/EKH/78O15/2008/D-49,Meghalaya,East Khasi Hills,Ryngnga-3 slide,NA,25.364889,91.881,Rock,Slide,NA
493,19991,MG/EJH/83C11/2018/8,Meghalaya,East Jaintia Hills,Molasngi slide,1 km West of Molasngi,25.36565,92.5314,Soil,Slide,NA
493,19992,MEGH/EKH/78O15/2008/D-50,Meghalaya,East Khasi Hills,Ryngnga-4 slide,NA,25.36925,91.879611,Rock,Slide,NA
493,19993,MEGH/EKH/78O15/2008/D-51,Meghalaya,East Khasi Hills,Ryngnga-6 slide,NA,25.372139,91.879889,Rock,Slide,NA
493,19994,MG/SWKH/78K15/2018/3,Meghalaya,South West Khasi Hills,North of Khalu B,NULL,25.374072,90.8146,Soil,Slide,NA
494,19995,MEG/EJH/83C07/2024/02,Meghalaya,East Jaintia Hills,NA,NA,25.37539167,92.431275,Debris,Slide,28 May 2024 at 4:30 AM
494,19996,MG/EJH/83C11/2018/5,Meghalaya,East Jaintia Hills,Pdeingrynkati slide,Pdeingrynkati-Saipung road,25.375719,92.610181,Soil,Slide,NA
494,19997,MG/EJH/83C11/2018/4,Meghalaya,East Jaintia Hills,Pdeingrynkati slide,Pdeingrynkati-Saipung road,25.375806,92.609725,Soil,Slide,NA
494,19998,ME/EKJ/78O15/2015/58,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.375917,91.876,Debris,Slide,NA
494,19999,MEGH/EKH/78O15/2008/D-52,Meghalaya,East Khasi Hills,Ryngnga-5 slide,NA,25.376083,91.876944,Rock,Slide,NA
494,20000,ME/EKJ/78O15/2015/97,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.3763,91.874028,Rock,Slide,NA
494,20001,MG/WKH/78O03/2017/5,Meghalaya,West Khasi Hills,2 km NW of Umwein,Maweit Shallang B road,25.376992,91.038136,Debris,Slide,NA
494,20002,ME/EKJ/78O15/2015/61,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.381107,91.756477,Rock,Slide,NA
494,20003,ME/EKJ/78O15/2015/96,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.382428,91.874568,Rock,Slide,NA
494,20004,ME/EKJ/78O15/2015/62,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.382563,91.757675,Debris,Slide,2015
494,20005,MEGH/EKH/78O15/2008/D-53,Meghalaya,East Khasi Hills,Ryngnga-6 slide,NA,25.382694,91.877528,Rock,Slide,NA
494,20006,ME/EKJ/78O15/2015/63,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.382898,91.757906,Debris,Slide,NA
494,20007,ME/EKJ/78O15/2015/95,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.383298,91.87473,Rock,Slide,NA
494,20008,ME/EKJ/78O15/2015/84,Meghalaya,East Khasi Hills,NA,Approach road to Lynyshing village,25.385535,91.988473,Debris,Slide,NA
494,20009,ME/EKJ/78O15/2015/94,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.386191,91.874586,Rock,Slide,NA
494,20010,MEGH/EKH/78O15/2008/D-54,Meghalaya,East Khasi Hills,Mawkajem slide,NA,25.386583,91.874694,Rock,Slide,NA
494,20011,ME/EKJ/78O15/2015/85,Meghalaya,East Khasi Hills,NA,NA,25.38707,91.988294,Debris,Slide,NA
494,20012,ME/EKJ/78O15/2015/137,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.387781,91.877117,Debris,Slide,NA
494,20013,ME/EKJ/78O15/2015/64,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.387912,91.762233,Debris,Slide,NA
494,20014,MEGH/WKH/78O07/2007/D-15,Meghalaya,West Khasi Hills,Jashiar East slide,NA,25.38803,91.46977,Debris,Slide,16 June 2007
494,20015,ME/EKJ/78O15/2015/138,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.388039,91.8773,Debris,Slide,NA
494,20016,MEGH/EKH/78O15/2008/D-55,Meghalaya,East Khasi Hills,Mawkajem-2 slide,NA,25.389028,91.874917,Rock,Slide,NA
494,20017,ME/EKJ/78O15/2015/93,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.390145,91.87196,Rock,Slide,NA
494,20018,ME/EKJ/78O15/2015/135,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.390444,91.883806,Debris,Slide,NA
494,20019,ME/EKJ/78O15/2015/65,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.390714,91.764766,Rock,Slide,NA
494,20020,ME/EKJ/78O15/2015/136,Meghalaya,East Khasi Hills,NA,Approach road to Mawkhap,25.391265,91.884164,Debris,Slide,NA
494,20021,ME/EKJ/78O15/2015/92,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.391723,91.871851,Rock,Slide,NA
494,20022,MEGH/EKH/78O15/2008/D-56,Meghalaya,East Khasi Hills,Mawkajem-3 slide,NA,25.391944,91.875028,Rock,Slide,NA
494,20023,ME/EKJ/78O15/2015/91,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.393914,91.872066,Rock,Slide,NA
494,20024,MG/SGH/78K11/2018/1,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.39466,90.69083,Debris,Slide,NA
494,20025,ME/EKJ/78O15/2015/90,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.394983,91.872484,Rock,Slide,NA
494,20026,ME/EKJ/78O15/2015/89,Meghalaya,East Khasi Hills,NA,NH-40 (Shillong-Pynursla road),25.397287,91.872324,Rock,Slide,NA
494,20027,MG/SGH/78K11/2018/2,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.39766,90.70111,Debris,Slide,NA
494,20028,ME/EKJ/78O15/2015/66,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.397722,91.769417,Rock,Slide,NA
494,20029,MG/SGH/78K11/2018/6,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.39799,90.69972,Debris,Slide,NA
495,20030,ME/EKJ/78O15/2015/67,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.398345,91.769704,Debris,Slide,NA
495,20031,ME/EKJ/78O15/2015/86,Meghalaya,East Khasi Hills,NA,NA,25.39897,91.993367,Debris,Slide,NA
495,20032,ME/WJH/883C03/2015/196,Meghalaya,West Jaintia Hills,NA,1.5km E of Mynriah,25.400194,92.015731,Rock,Slide,NA
495,20033,MEGH/WKH/78O11/2007/D-14,Meghalaya,West Khasi Hills,Jakrem East slide,NA,25.40023,91.5159,Debris,Slide,16 June 2007
495,20034,MG/SGH/78K11/2018/3,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.40121,90.71722,Debris,Slide,NA
495,20035,MEGH/WKH/78O07/2007/D-4,Meghalaya,West Khasi Hills,Mawthawiang slide,NA,25.4013,91.45855,Debris,Slide,18 August 2007
495,20036,MG/SGH/78K11/2018/7,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.403061,90.724166,Debris,Slide,18 August 2007
495,20037,MEGH/WKH/78O07/2007/D-5,Meghalaya,West Khasi Hills,Umjarain East slide,NA,25.40547,91.53712,Rock cum Debris,Slide,18 August 2007
495,20038,ME/EKJ/78O15/2015/87,Meghalaya,East Khasi Hills,NA,lyngshing approach road,25.407917,91.998889,Rock,Fall,18 August 2007
495,20039,ME/EKJ/78O15/2015/68,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.408236,91.778704,Debris,Slide,NA
495,20040,MEGH/EKH/78O15/2008/D-57,Meghalaya,East Khasi Hills,Mawkajem-4 slide,NA,25.413306,91.871139,Rock,Slide,NA
495,20041,ME/EKJ/78O15/2015/60,Meghalaya,East Khasi Hills,NA,NH- 40,25.415438,91.867487,Rock,Slide,NA
495,20042,MG/SWKH/78K15/2018/2,Meghalaya,South West Khasi Hills,South of Wakpangram,NULL,25.416456,90.802981,Debris,Slide,NA
495,20043,MEGH/JH/83C07/2009/D-28,Meghalaya,Jaintia Hills,Kongong slide,NH-44 (Shillong - Silchar),25.42142,92.28894,Debris,Slide,NA
495,20044,MEGH/EKH/78O15/2008/D-58,Meghalaya,East Khasi Hills,Mawkajem-5 slide,NA,25.422194,91.869222,Rock,Slide,NA
495,20045,MG/EKH/78O11/2017/7,Meghalaya,East Khasi Hills,NA,ShillongMawsynram road,25.423674,91.721317,Debris,Slide,NA
495,20046,ME/EKJ/78O15/2015/76,Meghalaya,East Khasi Hills,NA,NH 40 (Shillong-Pynursla road),25.423839,91.862729,Debris,Slide,NA
495,20047,MEGH/WKH/78O07/2007/D-3,Meghalaya,West Khasi Hills,Laitlawsnai slide,NA,25.425,91.405,Debris,Slide,18 August 2007
495,20048,MEGH/EKH/78O15/2008/D-59,Meghalaya,East Khasi Hills,Mawkajem-6 slide,NA,25.425944,91.866,Rock,Slide,NA
495,20049,ME/WJH/83C03/2015/168,Meghalaya,West Jaintia Hills,NA,2 km SW of Jowai,25.426194,92.180472,Rock,Slide,NA
495,20050,ME/WJH/83C03/2015/169,Meghalaya,West Jaintia Hills,NA,2.5 km SW of Jowai,25.426306,92.181278,Debris,Slide,NA
495,20051,ME/WJH/83C03/2015/167,Meghalaya,West Jaintia Hills,NA,1.5 km SW of Jowai,25.430111,92.182167,Rock,Slide,NA
495,20052,MEGH/EKH/78O15/2008/D-60,Meghalaya,East Khasi Hills,Kongong slide,NA,25.430167,91.866528,Rock,Slide,Mar-09
495,20053,ME/WJH/83C03/2015/165,Meghalaya,West Jaintia Hills,NA,NA,25.434972,92.18425,Debris,Slide,NA
495,20054,ME/WJH/83C03/2015/166,Meghalaya,West Jaintia Hills,NA,1.2 km SW of Jowai,25.435167,92.185006,Debris,Slide,NA
495,20055,MEGH/JH/78O15/2009/D-36,Meghalaya,Jaintia Hills,Laitlongkot slide,NH-40 (Shillong-Pynursla),25.43561,91.862056,Debris,Slide,17 July 2009
495,20056,MG/WKH/78O03/2017/10,Meghalaya,West Khasi Hills,0.3 km SSW of Nongraingap,Maweit Nongraingap road,25.436306,91.050361,Debris,Slide,NA
495,20057,MG/WKH/78O03/2017/9,Meghalaya,West Khasi Hills,Nongraingap,Maweit Nongraingap road,25.436706,91.051053,Debris,Slide,NA
495,20058,MG/WKH/78O03/2017/8,Meghalaya,West Khasi Hills,Maweit,Maweit Nongraingap road,25.436875,91.06105,Debris,Slide,NA
495,20059,ME/EKJ/78O15/2015/77,Meghalaya,East Khasi Hills,NA,NH 40 (Shillong-Pynursla road),25.437036,91.857168,Debris,Slide,NA
495,20060,ME/EKJ/78O15/2015/141,Meghalaya,East Khasi Hills,NA,1.5 km SE of Lum Thangding,25.438495,91.862917,Rock,Slide,NA
495,20061,ME/WJH/83C03/2015/145,Meghalaya,West Jaintia Hills,NA,0.5 km W of Jowai,25.439833,92.181333,Debris,Slide,NA
495,20062,ME/WJH/883C03/2015/195,Meghalaya,West Jaintia Hills,NA,NA,25.439889,92.181083,Debris,Slide,NA
495,20063,MG/SWKH/78K15/2018/1,Meghalaya,South West Khasi Hills,West of Riangud,NULL,25.440153,90.881372,Debris,Slide,NA
495,20064,MEGH/WKH/78O07/2007/D-13,Meghalaya,West Khasi Hills,Mawpon slide,NA,25.44465,91.34622,Debris,Slide,17 July 2007
495,20065,MG/EKH/78O11/2017/6,Meghalaya,East Khasi Hills,NA,ShillongMawsynram road,25.446933,91.742919,Rock,Slide,NA
495,20066,MEGH/JH/83C03/2009/D-29,Meghalaya,Jaintia Hills,Jowai slide,NH-44 along Shillong - Jowai,25.44889,92.19417,Rock cum Debris,Slide,March 2009
495,20067,ME/EKJ/78O15/2015/88,Meghalaya,East Khasi Hills,NA,NA,25.449349,91.817118,Debris,Slide,NA
495,20068,ME/WJH/83C03/2015/172,Meghalaya,West Jaintia Hills,NA,NA,25.450464,92.095806,Debris,Slide,NA
495,20069,ME/EKJ/78O15/2015/69,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.450628,91.817767,Debris,Slide,2015
496,20070,ME/EKJ/78O15/2015/70,Meghalaya,East Khasi Hills,NA,Shillong-Sohra road,25.452164,91.819054,Debris,Slide,NA
496,20071,MG/WKH/78O03/2017/11,Meghalaya,West Khasi Hills,1 km NNW of Nongpathar,Maweit Nongyier road,25.455639,91.082944,Debris,Slide,NA
496,20072,MG/WKH/78O03/2017/4,Meghalaya,West Khasi Hills,1 km N of Nongpathar,Nongstoin Maweit road,25.455817,91.086289,Debris,Slide,NA
496,20073,ME/EKJ/78O15/2015/57,Meghalaya,East Khasi Hills,NA,NH-40 (4 km from laityngkot),25.461894,91.830791,Debris,Slide,NA
496,20074,MG/WKH/78O03/2017/3,Meghalaya,West Khasi Hills,0.5 kmmiangshang SSW of Nong,Nongstoin Maweit road,25.462319,91.096836,Debris,Slide,NA
496,20075,ME/WJH/83C03/2015/175,Meghalaya,West Jaintia Hills,NA,.7km SE of Dienglieng,25.463778,92.04425,Debris,Slide,NA
496,20076,MG/SGH/78K11/2018/5,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.47542,90.698611,Debris,Slide,NA
496,20077,MG/WKH/78K15/2018/1,Meghalaya,West Khasi Hills,Northwest of Awiak,NULL,25.479069,90.807167,Debris,Slide,NA
496,20078,MG/EJH/83C11/2018/1,Meghalaya,East Jaintia Hills,Nongryngkoh slide,2 km West of Nongryngkoh,25.484178,92.510928,Rock,Slide,NA
496,20079,MG/SGH/78K11/2018/4,Meghalaya,South Garo hills,Nengkhra-Nongalbibra road slide,NH-62,25.48586,90.7005,Debris,Slide,NA
496,20080,ME/EKH/83C02/2015/186,Meghalaya,East Khasi Hills,NA,NA,25.489833,92.069033,Rock,Slide,NA
496,20081,ME/WJH/83C03/2015/176,Meghalaya,West Jaintia Hills,NA,2km NW of Nongjrong,25.490472,92.069472,Debris,Slide,NA
496,20082,ME/WJH/883C03/2015/198,Meghalaya,West Jaintia Hills,NA,NA,25.490475,92.069278,Rock,Slide,NA
496,20083,ME/WJH/83C03/2015/177,Meghalaya,West Jaintia Hills,NA,2.3km NW of Nongjrong,25.490961,92.070397,Debris,Slide,NA
496,20084,ME/EKJ/78O15/2015/56,Meghalaya,East Khasi Hills,NA,Mylliem (south),25.49137,91.821688,Debris,Slide,NA
496,20085,MEG/EKH/78O11/2021/002,Meghalaya,East Khasi Hills,NA,NA,25.49151667,91.77329444,Rock,Rock fall,NA
496,20086,MG/WKH/78O03/2017/2,Meghalaya,West Khasi Hills,Wah Lyngdoh,Nongstoin Maweit road,25.496081,91.117675,Debris,Slide,NA
496,20087,MG/WKH/78O03/2017/1,Meghalaya,West Khasi Hills,0.9 km E of Mawlait,Nongstoin Maweit road,25.496367,91.163575,Debris,Slide,NA
496,20088,MG/WKH/78O03/2017/17,Meghalaya,West Khasi Hills,Mawlangriang,Nongstoin Riangpoit road,25.496861,91.198556,Debris,Slide,NA
496,20089,MEG/EKH/78O15/2021/01,Meghalaya,East Khasi Hills,NA,NA,25.49736111,91.77902778,Debris,Slide,2021
496,20090,MEG/ EKH/ 78011/2021/03,Meghalaya,East Khasi Hills,NA,NA,25.49833333,91.73361111,Debris,Slide,2021
496,20091,MG/WGH/78K03/2020/1,Meghalaya,West Garo Hills,Tura-Dalu road slide no1,"NH-217,Tura Dalu Road, Dobasipara, Tura",25.5,90.21,Debris,Slide,NA
496,20092,MG/WGH/78K03/2020/2,Meghalaya,West Garo Hills,Tura-Dalu road slide no2,"NH-217,Tura Dalu Road, Tura",25.5,90.22,Debris,Slide,2019
496,20093,MG/WGH/78K03/2020/3,Meghalaya,West Garo Hills,Tura-Dalu road slide no 3,"NH-217,Tura Dalu Road, Tura",25.5,90.22,Debris,Slide,2019
496,20094,MG/WGH/78K03/2020/4,Meghalaya,West Garo Hills,Tura-Dalu road slide no 4,"NH-217,Tura Dalu Road, Tura",25.5,90.22,Debris,Slide,NA
496,20095,MG/EGH/78K10/2018/3,Meghalaya,East Garo hills,Williamnagar road slide,NH-127B,25.5014,90.68972,Debris,Slide,NA
496,20096,MEGH/WKH/78O06/2007/D-8,Meghalaya,West Khasi Hills,Nongjyllieh slide,NA,25.50335,91.28335,Rock,Slide,25 July 2007
496,20097,MEG/EKH/78O10/2021/04,Meghalaya,East Khasi Hills,NA,NA,25.50368056,91.72342222,Rock,Slide,19 July 2007
496,20098,MEG/EKH/78O10/2016/32,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S4,New Shillong mairang bypass road 2 km E of Sohiong village,25.504083,91.723028,Debris,Slide,2016
496,20099,MEGH/WKH/78O06/2007/D-9,Meghalaya,West Khasi Hills,Nongjyllieh-2 slide,NA,25.50667,91.28318,Debris,Slide,19 July 2007
496,20100,MG/WKH/78O02/2017/46,Meghalaya,West Khasi Hills,0.6 km SW of Thahkanar,Nongstoin Maweit road,25.507378,91.223883,Debris,Slide,NA
496,20101,MG/WKH/78O02/2017/47,Meghalaya,West Khasi Hills,0.5 km SW of Thahkanar,Nongstoin Maweit road,25.507528,91.224333,Soil,Slide,NA
496,20102,MEG/EKH/78O10/2016/29,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S1,New Shillong mairang bypass road 1.5 km NW of Sohiong village,25.507586,91.708236,Debris,Slide,2016
496,20103,MG/EGH/78K10/2018/2,Meghalaya,East Garo hills,Williamnagar road slide,NH-127B,25.50781,90.68,Rock,Slide,NA
496,20104,MG/WKH/78O02/2017/48,Meghalaya,West Khasi Hills,0.4 km SW of Thahkanar,Nongstoin Maweit road,25.508,91.225694,Soil,Slide,NA
496,20105,MEG/EKH/78O10/2016/30,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S2,New Shillong mairang bypass road 2 km NW of Sohiong village,25.509233,91.703961,Debris,Slide,2016
496,20106,MEG/EKH/78O10/2016/31,Meghalaya,East Khasi Hills,ShillongMairang bypass R.S3,New Shillong mairang bypass road 1 km NE of Sohiong village,25.509358,91.719631,Debris,Slide,2016
497,20107,MG/WGH/78K02/2020/1,Meghalaya,West Garo Hills,Lower Hawakhana slide,"Mohindra colony, Lower Hawakhana, Tura",25.51,90.21,Rock,Slide,2019
497,20108,MEGH/WGH/78K02/2007/D-19,Meghalaya,West Garo Hills,Tura town (Rishipara) slide,NA,25.51028,90.21678,NA,NA,27 July 2007
497,20109,MEG/EKH/78O10/2021/05,Meghalaya,East Khasi Hills,NA,NA,25.51046111,91.70312778,Debris,Slide,NA
497,20110,MG/EGH/78K10/2018/1,Meghalaya,East Garo hills,Williamnagar road slide,NH-127B,25.512611,90.658611,Debris,Slide,NA
497,20111,MG/WKH/78O06/2017/20,Meghalaya,South West Khasi Hills,Nongstoin taxi stand slide,NH44E,25.519556,91.266444,Debris,Slide,NA
497,20112,MEGH/WKH/78O06/2007/D-7,Meghalaya,West Khasi Hills,Mawkawah slide,PWD road (SH),25.51973,91.28443,Debris,Fall,25 July 2007
497,20113,MEG/WKH/78O10/2016/03,Meghalaya,West Khasi Hills,NH44E slide3,Along NH44E near Kynshi village,25.520356,91.537764,Debris,Slide,2016
497,20114,MEGH/WKH/78O06/2007/D-6,Meghalaya,West Khasi Hills,Lawab slide,Road (Nongstoin by pass),25.5208,91.25985,Rock cum Debris,Slide,25 July 2007
497,20115,MG/WKH/78O06/2017/1,Meghalaya,West Khasi Hills,Markasa debris slide,1.5 km East of Markasa NH44E,25.522717,91.448328,Debris,Slide,NA
497,20116,ME/EKJ/78O14/2015/26,Meghalaya,East Khasi Hills,NA,Smit road,25.522768,91.892701,Earth,Slide,NA
497,20117,MEG/WKH/78O10/2016/02,Meghalaya,West Khasi Hills,NH44E slide2,NH44E,25.523,91.521389,Debris,Slide,2016
497,20118,MG/WKH/78O06/2017/5,Meghalaya,West Khasi Hills,Nongstoin PHE slide,Nongstoin PHE,25.523083,91.268972,Soil,Flow,NA
497,20119,MEG/WKH/78O10/2016/01,Meghalaya,West Khasi Hills,NH44E slide1,NH44E,25.524931,91.514383,Debris,Slide,2016
497,20120,MG/WKH/78O06/2017/19,Meghalaya,South West Khasi Hills,Domkseh slide,Domkseh road,25.525533,91.467683,Debris,Slide,NA
497,20121,MG/WJH/83C06/2018/2,Meghalaya,West Jaintia hills,Laskein slide,3 km north of Laskein slide,25.527489,92.415139,Rock,Slide,NA
497,20122,MEGH/EKH/78O14/2009/D-40,Meghalaya,East Khasi Hills,Lamlyer landslide 2,Shillong-Silchar road (NH-44),25.5275,91.918861,Debris,Fall,NA
497,20123,MG/WKH/78O06/2017/17,Meghalaya,West Khasi Hills,Pyndengrei Metrology slide,"Pyndengrei, Nongstoin",25.527781,91.263214,Debris,Slide,NA
497,20124,MG/WKH/78O06/2017/2,Meghalaya,West Khasi Hills,Khyllem slide,NH44E,25.528308,91.395711,Debris,Slide,NA
497,20125,MEGH/EKH/78O14/2009/D-39,Meghalaya,East Khasi Hills,Lymlyer landslide (A),NH-44 (Shillong - Silchar),25.529056,91.923722,Debris,Slide,NA
497,20126,MG/WJH/83C06/2018/5,Meghalaya,West Jaintia hills,Mokaiyaw slide,3 km NE of Mokaiyaw village,25.529408,92.455339,Soil,Fall,NA
497,20127,MG/WGH/78G14/2020/3,Meghalaya,West Garo Hills,Tura-Ampati road slide no 3,"SH-12, Tura-Ampati Road, near Kharugaon, Betasing.",25.53,89.98,Debris,Slide,2019
497,20128,MG/WGH/78G14/2020/4,Meghalaya,West Garo Hills,Tura-Ampati road slide no 4,"SH-12, Tura-Ampati Road, near Ulubari, Betasing.",25.53,89.98,Debris,Slide,2019
497,20129,MG/WKH/78O02/2017/56,Meghalaya,West Khasi Hills,0.4 km NE of Nongkaniang,Mawkadiang Nongkaniang road,25.533183,91.205647,Debris,Slide,NA
497,20130,MG/WKH/78O02/2017/55,Meghalaya,West Khasi Hills,5 km NE of Nongkaniang,Mawkadiang Nongkaniang road,25.534486,91.205492,Soil,Slide,NA
497,20131,MEGH/JH/83C02/2009/D-30,Meghalaya,Jaintia Hills,Jowai-2 slide,NH-44 (Shillong - Silchar),25.53458,92.11539,Debris,Slide,NA
497,20132,MEG/WKH/78O10/2016/08,Meghalaya,West Khasi Hills,NH44E slide7,100 m SW of NH44E between milestone 36 & 37,25.535628,91.679575,Earth,Slide,2016
497,20133,MG/WKH/78O02/2017/54,Meghalaya,West Khasi Hills,1.8 km NE of Nongkaniang,Mawkadiang Nongkaniang road,25.536889,91.206556,Debris,Slide,NA
497,20134,MEGH/EKH/78O14/2009/D-38,Meghalaya,East Khasi Hills,Sohryngkham Rock Fall,NH-44,25.536972,91.973639,Rock,Fall,NA
497,20135,MG/WKH/78O02/2017/53,Meghalaya,West Khasi Hills,0.8 km NE of Nongkaniang,Mawkadiang Nongkaniang road,25.53725,91.206972,Soil,Slide,NA
497,20136,MG/WKH/78O02/2017/52,Meghalaya,West Khasi Hills,0.9 km NE of Nongkaniang,Mawkadiang Nongkaniang road,25.537344,91.207542,Debris,Slide,NA
497,20137,MG/WKH/78O02/2017/51,Meghalaya,West Khasi Hills,1 km NE of Nongkaniang,Mawkadiang Nongkaniang road,25.537636,91.208528,Debris,Slide,NA
497,20138,MEG/WKH/78O10/2016/04,Meghalaya,West Khasi Hills,NH44E slide4,Along NH44E 2 km West of Bynther village,25.537972,91.602361,Debris,Slide,2016
498,20139,ME/EKH/83C02/2015/164,Meghalaya,East Khasi Hills,NA,"1.5km SSW of Pepbah, NH-44",25.539611,92.001556,Rock,Slide,NA
498,20140,ME/EKH/83C02/2015/146,Meghalaya,East Khasi Hills,NA,"1.5 km w of Pomura, NH-44",25.541611,92.0125,Debris,Slide,NA
