source_page,sl_no,slide_no,state,district,slide_name,nh_sh_location,latitude,longitude,material_involved,movement_type,history,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi
504,20403,MG/EGH/78K14/2018/4,Meghalaya,East Garo hills,Southeast of Nongberam,NULL,25.716594,90.822539,Soil,Slide,NA,372.00,16.50,284.22,0.011287,-0.003803,5.6424,24.7585
504,20404,ME/EKH/83C02/2015/162,Meghalaya,East Khasi Hills,NA,NA,25.746722,92.111139,Earth,Slide,NA,898.00,25.70,178.40,-0.002575,-0.000036,6.0042,93.8245
504,20405,ME/EKH/83C02/2015/144,Meghalaya,East Khasi Hills,NA,1 km NE of Umpaitklong,25.746806,92.107806,Earth,Slide,NA,913.00,22.34,203.83,0.008702,-0.003272,4.2161,11.4468
504,20406,ME/EKH/83C02/2015/160,Meghalaya,East Khasi Hills,NA,.6 km N of Umpaitklong,25.747333,92.117333,Earth,Slide,NA,866.00,14.64,192.90,-0.013212,-0.003218,5.3623,14.5538
504,20407,ME/EKH/83C02/2015/161,Meghalaya,East Khasi Hills,NA,NA,25.747597,92.114167,Debris,Slide,NA,893.00,24.27,151.46,0.000462,0.001242,5.7328,62.7981
504,20408,MEG/RIB/83C1/2016/7,Meghalaya,Ri-Bhoi,Mawkynrong,SH,25.75634,92.017832,Rock,Slide,2014,973.00,28.43,140.94,0.007671,0.004025,4.6336,30.1555
505,20409,MEG/RIB/78O13/2016/2,Meghalaya,Ri-Bhoi,47.020 chainage slide,NH6,25.759278,91.882861,Earth,Slide,2015,771.00,10.82,342.22,0.027130,-0.000024,4.9821,5.3203
505,20410,MEG/RIB/78O13/2016/3,Meghalaya,Ri-Bhoi,46.720 chainage slide,NH6,25.760611,91.88225,Earth,Slide,2015,752.00,8.63,129.74,0.033950,0.004048,5.2122,4.2264
505,20411,MEG/WKH/78O10/2016/48,Meghalaya,West Khasi Hills,Ladpanai village slide1,MairangPatharkhamma road 2 km NE of Ladpanai village,25.763347,91.657153,Rock,Slide,2016,849.00,15.23,215.25,0.033511,0.001856,5.3210,15.1627
505,20412,MEG/RIB/83C1/2016/1,Meghalaya,Ri-Bhoi,Khlieh Umlaita,SH,25.776087,92.03754,Debris,Slide,2015,930.00,19.69,105.06,0.012572,-0.005850,5.0472,19.9342
505,20413,MEG/RIB/78O13/2016/4,Meghalaya,Ri-Bhoi,43.030 chainage slide,NH6,25.787,91.876583,Earth,Slide,2015,736.00,12.94,264.96,0.017524,0.005146,4.7969,6.3998
505,20414,MG/WKH/78O1/2020/5,Meghalaya,West Khasi Hills,Nongporuo-NamASoi slide-2,Nongporuo-NamASoi road,25.79,91.02,Debris,Slide,NA,569.00,14.19,292.57,-0.005698,-0.001546,7.0042,70.3892
505,20415,MG/WGH/78K05/2020/1,Meghalaya,West Garo Hills,NH-217 road slide,"NH-217 , Paikan-Tura-Dalu road, near Mendal village",25.79,90.44,Debris,Slide,2019,197.00,11.46,336.51,0.008974,0.003670,4.9223,5.6451
505,20416,MEG/WKH/78O10/2016/50,Meghalaya,West Khasi Hills,NA,NongkhlawPatharkhammah road 1 km SW of Ladpanai vilalge,25.795444,91.662111,Earth,Slide,2016,763.00,14.74,103.33,-0.018007,0.002834,5.7607,21.9668
505,20417,MEG/RIB/83C1/2016/5,Meghalaya,Ri-Bhoi,Umlatara,SH,25.796657,92.143462,Earth,Slide,2015,821.00,25.40,139.27,-0.005058,-0.003216,5.4577,52.8723
505,20418,MG/WKH/78O1/2020/6,Meghalaya,West Khasi Hills,Chitrapul slide,Hahim-Riangdo road,25.8,91.11,Earth,Slide,NA,513.00,20.89,354.60,0.014166,0.006622,4.2896,10.6259
505,20419,MG/WKH/78O1/2020/4,Meghalaya,West Khasi Hills,Nongporuo-NamASoi slide-1,Nongporuo-NamASoi road,25.8,91.01,Debris,Slide,NA,554.00,12.27,283.98,0.012188,-0.000521,4.8521,6.0544
505,20420,MG/WKH/78O1/2020/3,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-3,Malangkona-Nongporuo road,25.81,91.02,Earth,Slide,NA,431.00,25.01,103.53,-0.008653,-0.004730,5.6984,64.9273
505,20421,MG/WKH/78O1/2020/8,Meghalaya,West Khasi Hills,Banspani slide,Banspani,25.83,91.14,Earth,Subsidence,NA,384.00,11.53,352.41,-0.002508,-0.002470,5.6094,11.3507
505,20422,MG/WKH/78O1/2020/2,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-2,Malangkona-Nongporuo road,25.83,91.05,Debris,Slide,NA,110.00,4.81,136.08,-0.051655,-0.010605,10.2437,199.1406
505,20423,MG/WKH/78O1/2020/1,Meghalaya,West Khasi Hills,Malangkona-Nongporuo slide-1,Malangkona-Nongporuo road,25.83,91.05,Earth,Slide,2019,110.00,4.81,136.08,-0.051655,-0.010605,10.2437,199.1406
505,20424,MG/WKH/78O5/2020/5,Meghalaya,Ri-Bhoi,Belahari slide,Belahari village,25.84,91.47,Earth,Slide,NA,359.00,19.53,31.27,-0.002889,-0.002384,5.4611,29.6165
505,20425,MG/WKH/78O1/2020/7,Meghalaya,West Khasi Hills,Aradonga slide,Hahim-Riangdo road,25.85,91.17,Earth,Slide,NA,78.00,2.48,304.02,0.021752,0.000347,6.4644,1.2065
505,20426,MEG/RIB/78O13/2016/6,Meghalaya,Ri-Bhoi,34.300 chainage slide,NH6,25.852222,91.881361,Earth,Slide,2015,595.00,8.79,260.98,0.000548,-0.003821,5.8858,8.6065
505,20427,MEG/RIB/78O13/2016/5,Meghalaya,Ri-Bhoi,34.190 chainage slide,NH6,25.853111,91.881583,Debris,Slide,2015,596.00,0.81,253.30,-0.382667,0.003782,7.5898,0.3915
505,20428,MEG/RIB/83C1/2016/8,Meghalaya,Ri-Bhoi,Mawpat,SH,25.86575,92.153286,Earth,Slide,2015,674.00,14.95,112.24,0.017544,0.000492,4.6466,7.4278
505,20429,MEG/RIB/78O13/2016/16,Meghalaya,Ri-Bhoi,Umdihar,NH6,25.865894,91.880278,Earth,Slide,2015,550.00,18.31,126.77,0.003499,-0.000306,5.5305,27.6205
505,20430,MEG/RIB/83C1/2016/6,Meghalaya,Ri-Bhoi,Mawkangi,SH,25.874293,92.018322,Debris,Slide,2015,763.00,7.84,121.92,-0.063043,-0.003467,8.7103,114.8686
505,20431,MEG/RIB/78O09/2016/49,Meghalaya,Ri-Bhoi,Patharkhamma village Slide1,Patharkhamma Guwahati road 1 km NW of Patharkhamma village,25.895583,91.599333,Debris,Slide,2016,408.00,26.46,34.05,0.014963,0.003003,4.0236,13.8426
505,20432,MEG/RIB/78O09/2016/47,Meghalaya,Ri-Bhoi,Jirang village slide8,Patharkhamma Guwahati road near New Jirang village,25.913997,91.578903,Debris,Slide,2016,414.00,17.76,36.11,0.010226,-0.000382,5.1573,17.8145
505,20433,MEG/RIB/78O09/2016/46,Meghalaya,Ri-Bhoi,Jirang village slide7,Patharkhamma Guwahati road about 1 km NW of New Jirang village,25.9235,91.574222,Debris,Slide,2016,469.00,15.07,172.32,0.008654,-0.002594,6.0240,29.9478
505,20434,ML/RIB/78O13/2014/10,Meghalaya,Ri-Bhoi,Pamdingoh B,GS road,25.92792,91.87717,Debris,Slide,August-September 2014,591.00,12.56,235.78,-0.002969,-0.003504,5.9252,18.5929
505,20435,MEG/RIB/78O13/2016/7,Meghalaya,Ri-Bhoi,Krosia slide,NH6,25.927972,91.877194,Earth,Slide,2015,591.00,12.56,235.78,-0.002969,-0.003504,5.9252,18.5929
505,20436,MEG/RIB/78O09/2016/45,Meghalaya,Ri-Bhoi,Jirang village slide6,Patharkhamma Guwahati road about 2 km SW of Jirang village,25.930386,91.571822,Earth,Slide,2016,510.00,28.50,260.14,0.007419,0.006081,3.9362,15.0980
505,20437,MEG/RIB/78O09/2016/54,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S3,UmlingPatharkhamma road,25.934889,91.714389,Earth,Slide,2016,291.00,17.52,265.59,0.010165,-0.000061,5.5772,26.3279
505,20438,MEG/RIB/78O09/2016/53,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S2,UmlingPatharkhamma road,25.935708,91.714556,Earth,Slide,2016,281.00,23.67,289.39,0.009646,0.000958,4.1499,12.1912
505,20439,MEG/RIB/78O09/2016/44,Meghalaya,Ri-Bhoi,Jirang village slide5,Patharkhamma Guwahati road about 1 km NW of Jirang village,25.935833,91.56525,Earth,Slide,2016,486.00,30.40,166.26,0.014420,0.007089,3.8584,16.3167
505,20440,MEG/RIB/78O09/2016/43,Meghalaya,Ri-Bhoi,Jirang village slide4,Patharkhamma Guwahati road about 1 km NW of Jirang village,25.935908,91.564903,Earth,Slide,2016,486.00,27.90,179.51,0.004838,0.002904,5.0596,44.1789
506,20441,MEG/RIB/78O09/2016/42,Meghalaya,Ri-Bhoi,Jirang village slide3,Patharkhamma Guwahati road 1 km NW of Jirang village,25.936583,91.563917,Debris,Slide,2016,474.00,34.06,256.16,0.001051,-0.004081,4.4101,37.5915
506,20442,ML/RIB/78O13/2014/09,Meghalaya,Ri-Bhoi,Pamdingoh A,GS road,25.937,91.87553,Debris,Slide,2014,561.00,13.68,26.30,0.011435,0.002469,4.7380,6.7710
506,20443,MEG/RIB/78O09/2016/41,Meghalaya,Ri-Bhoi,Jirang village slide2,Patharkhamma Guwahati road 1.5 km NW of Jirang village,25.940439,91.563069,Earth,Slide,2016,454.00,18.69,305.84,0.004480,-0.000399,5.1023,18.8125
506,20444,MEG/RIB/78O09/2016/52,Meghalaya,Ri-Bhoi,UmlingPatharkhamma R.S1,UmlingPatharkhamma road,25.940978,91.724644,Earth,Slide,2016,308.00,13.68,230.87,-0.012857,0.004511,5.4315,13.5362
506,20445,MEG/RIB/78O09/2016/40,Meghalaya,Ri-Bhoi,Jirang village slide1,Patharkhamma Guwahati road 2 km NW of Jirang village,25.945225,91.560703,Earth,Slide,2016,396.00,18.62,219.83,0.007500,0.008062,4.4132,9.3675
506,20446,MEG/RIB/78O09/2016/39,Meghalaya,Ri-Bhoi,Paham slide2,Patharkhamma Guwahati road 2 km S of Paham village,25.945619,91.548883,Earth,Slide,2016,227.00,29.16,180.00,-0.004637,-0.003483,5.0075,46.5341
506,20447,MEG/RIB/78O13/2016/17,Meghalaya,Ri-Bhoi,yrn,SH,25.951106,91.968889,Earth,Slide,2015,547.00,21.56,342.11,0.003396,-0.000039,4.2539,10.9842
506,20448,MEG/RIB/78O09/2016/38,Meghalaya,Ri-Bhoi,Paham slide,Patharkhamma Guwahati road 0.5 km S of Paham village,25.9545,91.546622,Debris,Slide,2016,180.00,24.65,272.02,-0.000018,-0.004850,6.1836,102.0634
506,20449,MEG/RIB/78O13/2016/1,Meghalaya,Ri-Bhoi,19.720 km slide,NH6,25.954889,91.858667,Debris,Slide,2016,424.00,19.14,201.27,-0.007106,-0.002957,5.9929,48.2429
506,20450,MEG/RIB/78O13/2016/14,Meghalaya,Ri-Bhoi,Lumjana Slide II,NH6,25.956333,91.85725,Earth,Slide,2015,400.00,10.89,222.66,-0.008479,-0.002417,7.6814,80.2388
506,20451,MEG/RIB/78O13/2016/13,Meghalaya,Ri-Bhoi,Lumjana Slide I,NH6,25.956781,91.852883,Earth,Slide,2015,400.00,20.84,323.81,0.010711,0.000491,5.3895,31.7523
506,20452,ML/RIB/78O13/2014/07,Meghalaya,Ri-Bhoi,Shangbangla,GS road,25.95847,91.85406,Debris,Slide,23 September 2014 at 09.00hrs and 14:30hrs,339.00,12.07,31.71,-0.042027,-0.002535,8.2350,172.4073
506,20453,MEG/RIB/78O13/2016/12,Meghalaya,Ri-Bhoi,Sohpu,NH6,25.958886,91.851242,Earth,Slide,NA,357.00,26.39,324.56,-0.008251,-0.004536,5.4122,55.1814
506,20454,MEG/RIB/78O13/2016/15,Meghalaya,Ri-Bhoi,Umdaprhong,NH6,25.96,91.857,Earth,Slide,2015,312.00,17.92,339.66,0.004495,-0.003528,5.5528,26.9691
506,20455,MEG/RIB/83C1/2016/2,Meghalaya,Ri-Bhoi,Markang,SH,25.970032,92.056762,Earth,Slide,2015,606.00,25.07,170.04,0.011786,0.001487,5.6940,65.0358
506,20456,MEG/RIB/83C1/2016/3,Meghalaya,Ri-Bhoi,South of Markang,SH,25.970062,92.054889,Earth,Slide,2015,603.00,26.84,169.25,-0.003942,0.000498,6.4039,154.7648
506,20457,MEG/RIB/78O09/2016/35,Meghalaya,Ri-Bhoi,Huro Jirang village slide3,0.5 km SW of Huro Jirang vilalge,25.971897,91.562372,Earth,Slide,2016,280.00,32.81,355.60,-0.011647,-0.001394,5.3735,89.6032
506,20458,MEG/RIB/78O09/2016/36,Meghalaya,Ri-Bhoi,Huro Jirang village slide4,4.5 km SW of Huro Jirang vilalge,25.972322,91.561125,Earth,Slide,2016,285.00,19.48,32.27,0.004413,0.004826,5.0573,19.6688
506,20459,MEG/RIB/78O09/2016/37,Meghalaya,Ri-Bhoi,Huro Jirang village slide5,5 km SW of Huro Jirang vilalge,25.972469,91.560822,Earth,Slide,2016,278.00,28.01,15.19,0.009865,0.005708,3.9562,14.7884
506,20460,ML/RIB/78O13/2014/04,Meghalaya,Ri-Bhoi,Umling,Guwahati-Shillong road (NH-40),25.97256,91.86242,Debris,Slide,"2012, 05 October 2014 at 5:30 pm",338.00,10.67,111.40,0.019955,-0.003046,4.9945,5.2360
506,20461,MEG/RIB/78O13/2016/10,Meghalaya,Ri-Bhoi,Umling slide,NH6,25.972964,91.858336,Debris,Slide,2016,337.00,32.38,88.90,0.013314,0.002292,4.4736,35.2564
506,20462,MEG/RIB/78O09/2016/34,Meghalaya,Ri-Bhoi,Huro Jirang village slide2,2.5km SW of Huro Jirang vilalge,25.978481,91.569575,Earth,Slide,2016,391.00,22.91,270.00,0.017319,0.002023,5.2847,35.2500
506,20463,MEG/RIB/78O13/2016/18,Meghalaya,Ri-Bhoi,Old weight bridge 2,NH6,25.978803,91.860278,Earth,Slide,2015,309.00,17.49,130.86,0.004495,-0.002136,6.0892,43.7987
506,20464,MEG/RIB/78O13/2016/9,Meghalaya,Ri-Bhoi,Old weight bridge slide,NH6,25.979244,91.860578,Earth,Slide,2012,307.00,17.39,115.21,0.006314,-0.000809,6.4320,60.9307
506,20465,MEG/RIB/83C1/2016/4,Meghalaya,Ri-Bhoi,Jowe,SH,25.982436,92.057405,Debris,Slide,2015,407.00,11.16,157.21,-0.015437,-0.005728,7.2504,54.8485
506,20466,MEG/RIB/78O09/2016/33,Meghalaya,Ri-Bhoi,Huro Jirang village slide1,0.5km NE of Huro Jirang vilalge,25.994619,91.577214,Earth,Slide,2016,378.00,9.58,142.21,0.065704,0.004834,5.1038,4.6918
506,20467,MEG/RIB/78O13/2016/8,Meghalaya,Ri-Bhoi,13 km stone slide,NH6,25.997033,91.86235,Earth,Slide,2015,317.00,21.26,304.85,0.001424,-0.003349,5.3673,32.4431
506,20468,MEG/RIB/78O13/2016/11,Meghalaya,Ri-Bhoi,Hynniangban Them slide,NH6,25.998847,91.863883,Earth,Slide,2015,297.00,15.75,210.68,0.011256,-0.001454,4.5905,7.8385
506,20469,ML/RIB/78N16/2014/06,Meghalaya,Ri-Bhoi,19 Mile,GS Road,26.00294,91.86692,Debris,Slide,23 September 2014,405.00,8.92,322.99,-0.006496,0.001991,5.8699,8.7224
506,20470,ME/RIB/78N12/2015/105,Meghalaya,Ri-Bhoi,Shakhoikuna-2,"Shakhoikuna-2, Ri-Bhoi, Meghalaya",26.007083,91.909806,Earth,Slide,NA,210.00,17.39,64.79,0.009803,0.005685,5.1788,17.4080
506,20471,ML/RIB/78N16/2014/05,Meghalaya,Ri-Bhoi,17 Mile C,GS Road,26.01061,91.86886,Debris,Slide,"20-23 August, 2014",342.00,27.38,305.28,0.006850,0.004455,5.5920,71.9670
506,20472,ME/RIB/78N12/2015/99,Meghalaya,Ri-Bhoi,Mairapur-1,"Mairapur-1, Meghalaya",26.011861,91.569611,Rock cum Debris,Slide,NA,87.00,25.76,295.29,0.001695,-0.007219,5.6627,67.0522
506,20473,ME/RIB/78N12/2015/102,Meghalaya,Ri-Bhoi,Upper Norbong-3,"Upper Norbong-3, Mylliem RF, Meghalaya",26.022094,91.832906,Debris,Slide,NA,106.00,11.16,157.20,-0.009768,0.004548,8.7541,246.7473
506,20474,ML/RIB/78N16/2014/02,Meghalaya,Ri-Bhoi,17 Mile B,GS road,26.02547,91.87158,Earth,Slide,20 September 2014,179.00,11.14,110.43,0.017826,0.006283,4.9500,5.4692
507,20475,ME/RIB/78N12/2015/103,Meghalaya,Ri-Bhoi,Pahamsubar,En-route to Pahamsubar,26.027028,91.88175,Earth,Slide,NA,87.00,22.81,51.34,0.008331,0.000299,5.2893,35.0590
507,20476,ME/RIB/78N12/2015/104,Meghalaya,Ri-Bhoi,Dokduki,"En-route to Dokduki, Ri-Bhoi, Meghalaya",26.027583,91.886556,Debris,Slide,NA,91.00,25.48,352.95,0.011749,-0.000308,4.7588,26.4837
507,20477,ML/RIB/78N16/2014/01,Meghalaya,Ri-Bhoi,17 mile A,GS road,26.02897,91.87197,Earth,Slide,2014,155.00,14.08,177.94,0.031791,0.001725,4.7077,6.9684
507,20478,ME/RIB/78N12/2015/106,Meghalaya,Ri-Bhoi,Markang,"Markang, Ri-Bhoi, Meghalaya",26.032028,91.989528,Debris,Slide,NA,237.00,19.88,333.40,0.008210,0.004696,5.7278,40.1973
507,20479,ME/RIB/78N16/2015/110,Meghalaya,Ri-Bhoi,16th mile,"16th mile, NH-40, Ri-Bhoi, Meghalaya",26.033583,91.867083,Earth,Slide,NA,116.00,11.83,81.12,0.008154,0.005452,5.5809,11.6396
507,20480,MG/RIB/83B04/2018/2,Meghalaya,Ri-Bhoi,Umsiang-Markanduba road slide,"Sonalkuchi, Umsiang- Markanduba road",26.0591,92.236,Rock cum debris,Slide,NA,71.00,12.25,313.52,-0.009392,-0.004652,6.6430,36.2011
507,20481,MG/RIB/83B04/2018/1,Meghalaya,Ri-Bhoi,Umsiang-Markanduba road slide,Umsiang-Markanduba road,26.061,92.241,Rock cum debris,Slide,NA,72.00,19.83,328.40,-0.002787,-0.006544,5.9534,50.0983
507,20482,ME/RBH/78N16/2015/114,Meghalaya,Ri-Bhoi,Umnowe,"Umnowe, Ri-Bhoi, Meghalaya",26.075944,91.820806,Debris,Slide,NA,222.00,12.26,276.41,0.011358,0.000857,5.5434,12.0754
507,20483,ME/RBH/78N16/2015/113,Meghalaya,Ri-Bhoi,Nongspong,"Nongspong, Meghalaya",26.08125,91.798278,Debris,Slide,NA,106.00,24.36,339.64,-0.006572,-0.003854,5.7259,62.8708
507,20484,ME/RIB/78N12/2015/101,Meghalaya,Ri-Bhoi,Umpher,"Umpher, Meghalaya",26.086389,91.879083,Earth,Slide,NA,86.00,15.00,277.80,0.024797,0.004339,4.6407,7.4439
507,20485,AS/KAM/78N16/2015/76,Meghalaya,Ri-Bhoi,Barpathar,Barpathar Quarry,26.086975,91.7831,Rock cum Debris,Slide,NA,88.00,15.79,138.03,0.029170,-0.002057,4.5874,7.8513
507,20486,3344,Meghalaya,West Jaintia Hills,NULL,NULL,25.47704743,92.16831285,Debris,Slide,25 May 2020,1405.00,10.40,282.72,-0.017275,0.001254,7.4220,56.3833
507,20487,3348,Meghalaya,West Jaintia Hills,NULL,NULL,25.46307925,92.25426106,Soil,Slide,26 May 2020,1376.00,3.25,240.12,0.018819,0.000213,6.8906,3.1716
507,20488,3215,Meghalaya,East Khasi Hills,NULL,NULL,25.5667327,91.9146185,Debris,Slide,04 October 2024,1537.00,6.65,29.96,0.028468,0.002895,5.4770,3.2538
507,20489,3351,Meghalaya,West Jaintia Hills,NULL,NULL,25.28422636,92.11294194,Debris,Slide,26 June 2020,1036.00,8.42,349.56,-0.002090,0.003337,5.9346,8.2749
507,20490,3345,Meghalaya,West Jaintia Hills,NULL,NULL,25.2842285,92.11314877,Rock,Slide,26 May 2020,1036.00,8.42,349.56,-0.002090,0.003337,5.9346,8.2749
507,20491,ME/SWKH/78O07/2024/4,Meghalaya,South West Khasi Hills,Manad slide-1,Manad village,25.29967,91.46108,Debris,Slide,15 June 2024,1047.00,17.95,356.83,0.011658,0.003656,5.5566,27.1640
507,20492,ME/SWKH/78O07/2024/5,Meghalaya,South West Khasi Hills,Manad slide-2,Manad village,25.29667,91.45986,Debris,Slide,17 June 2024 at 6:00AM,1005.00,24.31,161.54,-0.007339,-0.001979,6.6902,164.1847
507,20493,ME/SWKH/78O07/2024/6,Meghalaya,South West Khasi Hills,Manad slide-3,Manad village,25.2975,91.46167,Debris,Slide,17 June 2024 (8:00 to 9:00 AM),1075.00,21.99,227.88,-0.000712,0.005977,4.9305,22.5808
507,20494,ME/SWKH/78O072024/7,Meghalaya,South West Khasi Hills,Manad slide-4,Manad village,25.29739,91.46201,Debris,Slide,17 June 2024,1082.00,13.51,225.02,0.000072,0.006397,4.7570,6.7151
507,20495,ME/SWKH/78O07/2024/8,Meghalaya,South West Khasi Hills,Lummawbah village slide,Lummawbah village,25.29778,91.45972,Debris,Slide,15 June 2024(1:00 AM),1067.00,14.88,196.62,0.012165,0.006522,4.6558,7.4301
507,20496,ME/RIB/78O13/2024/09,Meghalaya,Ri-Bhoi,Umsamlem slide,Umsamlem village,25.809088,91.875238,Earth,Slide,6 July 2025 at 10:20 hrs,594.00,18.43,265.83,-0.006115,-0.006658,5.5241,27.8238
507,20497,ME/RIB/78O13/2024/10,Meghalaya,Ri-Bhoi,Umran Dairy slide,Umran Dairy village,25.781246,91.874475,Earth,Slide,6 July 2024,698.00,8.79,260.97,-0.001736,0.000494,5.8870,8.6066
507,20498,4693,Meghalaya,East Khasi Hills,NULL,NULL,25.640581,91.89212,Debris,Fall,NA,1188.00,21.03,67.11,-0.000978,-0.002833,5.6699,42.8767
507,20499,ME/EKH/78O15/2025/01,Meghalaya,East Khasi Hills,11thMile slide 1,NH-206,25.465167,91.824944,Debris,Slide,30 May 2025 at 05:40 AM,1690.00,14.34,341.62,0.004747,-0.005859,6.8907,64.2185
507,20500,ME/EKH/78O15/2025/02,Meghalaya,East Khasi Hills,Laitlyngkot- Pomlum slide 1,NH-206,25.422278,91.867694,Rock,Slide,30 May 2025,1713.00,33.50,61.55,-0.010652,-0.009765,5.1287,73.9304
507,20501,ME/EKH/78O15/2025/03,Meghalaya,East Khasi Hills,Laitlyngkot-Pomlum slide 2,NH-206,25.43480556,91.85952778,Debris,Slide,30 May 2025,1805.00,32.07,36.87,0.002685,0.001605,4.8956,52.4944
507,20502,ME/EKH/78O15/2025/04,Meghalaya,East Khasi Hills,11th Mile slide2,NH-206,25.48716667,91.81936111,Debris,Slide,30 May 2025,1724.00,7.51,287.87,-0.039513,-0.003219,7.7539,40.4513
507,20503,ME/EKH/78O15/2025/05,Meghalaya,East Khasi Hills,Lumkyntung landslide,Lumkyntung village,25.456896,91.826145,Debris,Slide,30 May 2025 (around 11.00 Hrs).,1760.00,18.42,62.53,0.014679,-0.002186,4.4289,9.2982
507,20504,ME/EJH/83C08/2025/06,Meghalaya,East Jaintia Hills,DonarSkul landslide,NH-06,25.048054,92.409245,Debris,Slide,"2021,11 May 2025 around 10.30 pm",71.00,21.46,189.14,0.006118,-0.002413,5.3651,33.0342
507,20505,ME/EKH/78O15/2025/07,Meghalaya,East Khasi Hills,Mawrah Debris slide,Laitkroh –Khadarshnog road sector,25.369056,91.775046,Debris,Slide,NA,1683.00,29.02,176.76,-0.004440,-0.001465,5.3057,61.9932
507,20506,ME/EKH/78O15/2025/08,Meghalaya,East Khasi Hills,Mawrah Rock slide,Laitkroh –Khadarshnog road sector,25.366201,91.767213,Rock,Slide,31 May 2025,1608.00,35.24,147.87,0.007183,0.001921,4.3707,39.4810
507,20507,ME/EKH/78O15/2025/09,Meghalaya,East Khasi Hills,Mawkhnai landslide,Laitkroh –Khadarshnog road sector,25.355042,91.767525,Debris,Slide,31 May 2025,1621.00,38.22,141.75,0.003313,0.000256,5.6484,176.0605
507,20508,ME/EKH/78O15/2025/10,Meghalaya,East Khasi Hills,War-War landslide,Laitkroh –Khadarshnog road sector,25.340415,91.774142,Debris,Slide,31 May 2025,1441.00,32.78,72.09,-0.008141,0.000008,5.5621,107.9849
507,20509,ML/RB/2014-2015/08,Meghalaya,Ri-Bhoi,Pemangla slide ( around 22mile from Guwahati),GS road NH-40,25.95608333,91.86413889,Variably thick in-situ soil over the weathered bedrock of granite.,Slide,"25-26, August, 2014, 23 September 2014",409.00,18.31,316.13,-0.003238,-0.005560,5.5299,27.5954
507,20510,ML- 93/2011,Meghalaya,West Khasi Hills,Riangdo Landslide,Riangdo Village,25.67341667,91.06625,Debris,Slide,Second week of May 2011,950.00,19.63,72.86,-0.012855,-0.000740,6.9233,129.2372
507,20511,ML-1/2010,Meghalaya,East Khasi Hills,Wall collase of mosque,NA,25.57711111,91.88141667,NA,NA,27 August 2010,1484.00,3.11,35.20,-0.001369,-0.000967,6.2394,1.5178
508,20512,ML-2/2010,Meghalaya,East Khasi Hills,Meghalaya Police's C.I.D Quarters,NA,25.56183333,91.86855556,NA,NA,28 June 2010,1546.00,13.50,343.74,0.008003,0.002740,4.7555,6.6955
508,20513,ML-3/2010,Meghalaya,East Khasi Hills,Lumsohra,NA,25.57188889,91.90127778,NA,NA,28 June 2010,1515.00,10.01,120.27,-0.017426,0.000939,6.8550,29.5258
508,20514,ML-4/2010,Meghalaya,East Khasi Hills,CathedralChurch,NA,25.56852778,91.89219444,NA,NA,28 June 2010,1532.00,5.61,106.74,-0.042836,-0.002508,7.5944,19.1877
508,20515,ML-5A/2010,Meghalaya,Jaintia Hills,Tongseng Landslide,NA,25.13561111,92.3805,NA,NA,11th and 12th May 2010,178.00,24.95,49.32,-0.011356,-0.002550,4.7906,26.0422
508,20516,ML-5B/2010,Meghalaya,Jaintia Hills,Tongseng Landslide,NA,25.13561111,92.3805,NA,NA,11th and 12th May 2010,178.00,24.95,49.32,-0.011356,-0.002550,4.7906,26.0422
508,20517,ML-6/2010,Meghalaya,Jaintia Hills,Tongseng Landslide,NA,25.13561111,92.3805,NA,NA,22 April 2010,178.00,24.95,49.32,-0.011356,-0.002550,4.7906,26.0422
508,20518,ML-7/2010,Meghalaya,Jaintia Hills,Tongseng Landslide,NA,25.13486111,92.382,NA,NA,22 April 2010,188.00,43.31,14.26,-0.000730,-0.002241,5.0005,131.9405
508,20519,ML-8/2010,Meghalaya,Jaintia Hills,Sonapur,NA,25.12383333,92.38519444,NA,NA,22 April 2010,93.00,46.91,102.23,-0.004653,-0.003335,5.0571,179.5724
508,20520,ML-9/2010,Meghalaya,Jaintia Hills,Kulyng Slide,NA,25.07533333,92.36341667,NA,NA,22 April 2010,156.00,23.62,147.26,0.003682,-0.003200,4.8527,24.4982
508,20521,ML-10/2010,Meghalaya,Jaintia Hills,Umkiang Slide,NA,25.05108333,92.40219444,NA,NA,22 April 2010,64.00,10.39,194.08,-0.067564,-0.007863,10.1764,883.5676
508,20522,ML-11/2010,Meghalaya,Jaintia Hills,Dona Slide,NA,25.04305556,92.42041667,NA,NA,22 April 2010,149.00,17.54,147.56,0.019565,0.001974,4.4844,8.8560
508,20523,ML-12/2010,Meghalaya,Jaintia Hills,Ratachera Slide,NA,25.04222222,92.44127778,NA,NA,22 April 2010,276.00,24.40,171.52,-0.024693,-0.003977,6.7622,177.9367
508,20524,ML-01/2012-13,Meghalaya,West Khasi Hills,Pynden Shallang slide,NA,25.36497222,91.02411111,NA,NA,01 May 2012 at 3 AM,398.00,13.64,242.21,0.022595,0.005643,4.7459,6.7825
508,20525,ML-02/2012-13,Meghalaya,Jaintia Hills,West Khasi Hills,NA,25.26361111,92.38557778,NA,NA,"26 June 2012, at 3AM",844.00,14.31,176.99,0.004689,0.003882,7.1822,85.5798
