record_type,record_id,latitude,longitude,spatial_block_id,spatial_block_name,sample_ratio_tier,min_dist_to_landslide_m,nearest_positive_sl_no,colocation_duplicate_flag
PSEUDO_ABSENCE,NEG_1172,25.817276,90.909728,1,Garo Hills Block,1:2,10219.75,20419,NO
PSEUDO_ABSENCE,NEG_1173,26.040425,91.294930,4,Ri-Bhoi Block,1:2,24584.30,20425,NO
PSEUDO_ABSENCE,NEG_1174,25.125274,92.166285,5,Jaintia Hills Block,1:2,2749.66,19692,NO
PSEUDO_ABSENCE,NEG_1175,25.079840,90.695099,1,Garo Hills Block,1:2,15819.88,20577,NO
PSEUDO_ABSENCE,NEG_1176,25.766977,92.440517,4,Ri-Bhoi Block,1:2,17285.15,20271,NO
PSEUDO_ABSENCE,NEG_1177,25.178906,91.941161,3,East Khasi Block,1:2,5963.22,19819,NO
PSEUDO_ABSENCE,NEG_1178,25.181166,91.347255,2,West Khasi Block,1:2,4995.68,19721,NO
PSEUDO_ABSENCE,NEG_1179,25.513681,91.576254,2,West Khasi Block,1:2,3762.71,20138,NO
PSEUDO_ABSENCE,NEG_1180,25.467331,92.370926,5,Jaintia Hills Block,1:2,8027.27,20121,NO
PSEUDO_ABSENCE,NEG_1181,25.073428,91.968381,3,East Khasi Block,1:2,13552.00,19726,NO
PSEUDO_ABSENCE,NEG_1182,25.123822,92.171691,5,Jaintia Hills Block,1:2,2760.34,19692,NO
PSEUDO_ABSENCE,NEG_1183,25.096676,91.625156,3,East Khasi Block,1:2,9536.13,19719,NO
PSEUDO_ABSENCE,NEG_1184,25.823555,90.585264,1,Garo Hills Block,1:2,15012.72,20415,NO
PSEUDO_ABSENCE,NEG_1185,25.987171,91.261298,4,Ri-Bhoi Block,1:2,17776.84,20425,NO
PSEUDO_ABSENCE,NEG_1186,25.547641,91.539626,2,West Khasi Block,1:2,1925.04,20160,NO
PSEUDO_ABSENCE,NEG_1187,25.206965,90.627739,1,Garo Hills Block,1:2,576.93,20577,NO
PSEUDO_ABSENCE,NEG_1188,26.023990,90.209019,1,Garo Hills Block,1:2,34795.12,20415,NO
PSEUDO_ABSENCE,NEG_1189,25.221363,91.248038,2,West Khasi Block,1:2,2330.54,19751,NO
PSEUDO_ABSENCE,NEG_1190,25.626877,90.697899,1,Garo Hills Block,1:2,9403.72,20294,NO
PSEUDO_ABSENCE,NEG_1191,25.169293,90.663692,1,Garo Hills Block,1:2,5545.44,20577,NO
PSEUDO_ABSENCE,NEG_1192,26.087098,91.576710,4,Ri-Bhoi Block,1:2,8395.98,20472,NO
PSEUDO_ABSENCE,NEG_1193,25.365365,91.236885,2,West Khasi Block,1:2,1171.19,19974,NO
PSEUDO_ABSENCE,NEG_1194,25.857344,92.595293,4,Ri-Bhoi Block,1:2,30789.84,20271,NO
PSEUDO_ABSENCE,NEG_1195,25.989607,92.501605,4,Ri-Bhoi Block,1:2,27222.80,20481,NO
PSEUDO_ABSENCE,NEG_1196,25.730022,90.692901,1,Garo Hills Block,1:2,13072.11,20403,NO
PSEUDO_ABSENCE,NEG_1197,25.314251,91.899617,3,East Khasi Block,1:2,1615.09,19937,NO
PSEUDO_ABSENCE,NEG_1198,25.724260,90.931842,1,Garo Hills Block,1:2,10982.88,20403,NO
PSEUDO_ABSENCE,NEG_1199,25.855344,89.827026,1,Garo Hills Block,1:2,34698.05,20232,NO
PSEUDO_ABSENCE,NEG_1200,25.178043,91.942329,3,East Khasi Block,1:2,6010.83,19819,NO
PSEUDO_ABSENCE,NEG_1201,25.118742,89.903430,1,Garo Hills Block,1:2,33219.60,20578,NO
PSEUDO_ABSENCE,NEG_1202,26.042714,91.109218,4,Ri-Bhoi Block,1:2,22273.96,20425,NO
PSEUDO_ABSENCE,NEG_1203,25.035005,91.443079,2,West Khasi Block,1:2,14707.62,19708,NO
PSEUDO_ABSENCE,NEG_1204,25.330720,89.861226,1,Garo Hills Block,1:2,20792.95,20578,NO
PSEUDO_ABSENCE,NEG_1205,25.845971,90.152604,1,Garo Hills Block,1:2,19758.49,20364,NO
PSEUDO_ABSENCE,NEG_1206,25.163894,91.554226,2,West Khasi Block,1:2,2492.45,19716,NO
PSEUDO_ABSENCE,NEG_1207,25.806008,92.248775,4,Ri-Bhoi Block,1:2,10594.01,20417,NO
PSEUDO_ABSENCE,NEG_1208,25.902770,90.506953,1,Garo Hills Block,1:2,14217.21,20415,NO
PSEUDO_ABSENCE,NEG_1209,25.117369,92.220775,5,Jaintia Hills Block,1:2,1827.20,19679,NO
PSEUDO_ABSENCE,NEG_1210,25.952663,90.126041,1,Garo Hills Block,1:2,31891.43,20364,NO
PSEUDO_ABSENCE,NEG_1211,25.872450,91.451088,4,Ri-Bhoi Block,1:2,4074.41,20424,NO
PSEUDO_ABSENCE,NEG_1212,25.732379,91.790998,4,Ri-Bhoi Block,1:2,9663.55,20410,NO
PSEUDO_ABSENCE,NEG_1213,25.756268,91.672383,4,Ri-Bhoi Block,1:2,1490.23,20649,NO
PSEUDO_ABSENCE,NEG_1214,25.257224,91.861713,3,East Khasi Block,1:2,660.83,19855,NO
PSEUDO_ABSENCE,NEG_1215,25.105925,90.664779,1,Garo Hills Block,1:2,12051.87,20577,NO
PSEUDO_ABSENCE,NEG_1216,25.040491,92.211654,5,Jaintia Hills Block,1:2,9639.73,19676,NO
PSEUDO_ABSENCE,NEG_1217,26.002013,90.630260,1,Garo Hills Block,1:2,30298.06,20415,NO
PSEUDO_ABSENCE,NEG_1218,25.127075,92.233742,5,Jaintia Hills Block,1:2,1074.31,19676,NO
PSEUDO_ABSENCE,NEG_1219,26.096404,91.317173,4,Ri-Bhoi Block,1:2,26912.61,20472,NO
PSEUDO_ABSENCE,NEG_1220,25.458873,91.775592,3,East Khasi Block,1:2,3538.93,20065,NO
PSEUDO_ABSENCE,NEG_1221,25.192472,90.307479,1,Garo Hills Block,1:2,11571.52,19854,NO
PSEUDO_ABSENCE,NEG_1222,25.098264,91.683273,3,East Khasi Block,1:2,7912.32,19713,NO
PSEUDO_ABSENCE,NEG_1223,25.708403,92.371510,4,Ri-Bhoi Block,1:2,13478.50,20271,NO
PSEUDO_ABSENCE,NEG_1224,26.078442,90.548511,1,Garo Hills Block,1:2,33859.05,20415,NO
PSEUDO_ABSENCE,NEG_1225,25.131151,90.664754,1,Garo Hills Block,1:2,9382.75,20577,NO
PSEUDO_ABSENCE,NEG_1226,25.254489,90.068896,1,Garo Hills Block,1:2,14163.94,20578,NO
PSEUDO_ABSENCE,NEG_1227,25.485790,92.096992,5,Jaintia Hills Block,1:2,2730.63,20083,NO
PSEUDO_ABSENCE,NEG_1228,25.065114,90.905397,1,Garo Hills Block,1:2,19544.35,19727,NO
PSEUDO_ABSENCE,NEG_1229,26.078844,90.744399,1,Garo Hills Block,1:2,40657.59,20420,NO
PSEUDO_ABSENCE,NEG_1230,25.619027,91.852445,3,East Khasi Block,1:2,1477.87,20260,NO
PSEUDO_ABSENCE,NEG_1231,25.702285,90.187600,1,Garo Hills Block,1:2,3669.82,20364,NO
PSEUDO_ABSENCE,NEG_1232,25.890867,92.415122,4,Ri-Bhoi Block,1:2,25706.82,20481,NO
PSEUDO_ABSENCE,NEG_1233,25.929722,91.037758,4,Ri-Bhoi Block,1:2,11156.01,20423,NO
PSEUDO_ABSENCE,NEG_1234,25.623697,91.979299,3,East Khasi Block,1:2,4835.16,20313,NO
PSEUDO_ABSENCE,NEG_1235,25.089600,91.982627,3,East Khasi Block,1:2,11479.36,19726,NO
PSEUDO_ABSENCE,NEG_1236,25.455866,90.028644,1,Garo Hills Block,1:2,8846.80,20578,NO
PSEUDO_ABSENCE,NEG_1237,25.114439,92.210493,5,Jaintia Hills Block,1:2,2474.48,19680,NO
PSEUDO_ABSENCE,NEG_1238,25.134347,91.400832,2,West Khasi Block,1:2,5844.23,19721,NO
PSEUDO_ABSENCE,NEG_1239,25.613159,92.461992,5,Jaintia Hills Block,1:2,918.74,20271,NO
PSEUDO_ABSENCE,NEG_1240,25.156683,90.713257,1,Garo Hills Block,1:2,10097.74,20577,NO
PSEUDO_ABSENCE,NEG_1241,25.749664,92.004935,4,Ri-Bhoi Block,1:2,1489.77,20408,NO
PSEUDO_ABSENCE,NEG_1242,25.819429,91.528850,4,Ri-Bhoi Block,1:2,6318.61,20424,NO
PSEUDO_ABSENCE,NEG_1243,25.118590,91.894508,3,East Khasi Block,1:2,9666.39,19734,NO
PSEUDO_ABSENCE,NEG_1244,25.140260,90.607349,1,Garo Hills Block,1:2,8171.61,20577,NO
PSEUDO_ABSENCE,NEG_1245,25.491452,92.536473,5,Jaintia Hills Block,1:2,2688.58,20078,NO
PSEUDO_ABSENCE,NEG_1246,26.024960,89.983133,1,Garo Hills Block,1:2,44113.19,20364,NO
PSEUDO_ABSENCE,NEG_1247,25.087397,92.315590,5,Jaintia Hills Block,1:2,2045.47,19654,NO
PSEUDO_ABSENCE,NEG_1248,26.081138,91.219422,4,Ri-Bhoi Block,1:2,26171.96,20425,NO
PSEUDO_ABSENCE,NEG_1249,25.937491,89.884251,1,Garo Hills Block,1:2,40265.46,20254,NO
PSEUDO_ABSENCE,NEG_1250,25.771843,90.629584,1,Garo Hills Block,1:2,19089.54,20415,NO
PSEUDO_ABSENCE,NEG_1251,25.407725,91.340667,2,West Khasi Block,1:2,4143.57,20064,NO
PSEUDO_ABSENCE,NEG_1252,25.366185,90.062858,1,Garo Hills Block,1:2,1736.32,20578,NO
PSEUDO_ABSENCE,NEG_1253,25.220323,91.531154,2,West Khasi Block,1:2,4741.47,19742,NO
PSEUDO_ABSENCE,NEG_1254,25.367707,91.631121,3,East Khasi Block,1:2,1760.35,20575,NO
PSEUDO_ABSENCE,NEG_1255,25.503242,90.994631,1,Garo Hills Block,1:2,9311.14,20056,NO
PSEUDO_ABSENCE,NEG_1256,25.710452,90.115661,1,Garo Hills Block,1:2,7861.05,20364,NO
PSEUDO_ABSENCE,NEG_1257,25.064709,90.452551,1,Garo Hills Block,1:2,24266.22,20577,NO
PSEUDO_ABSENCE,NEG_1258,25.073286,91.428570,2,West Khasi Block,1:2,11468.66,19708,NO
PSEUDO_ABSENCE,NEG_1259,25.111740,91.254849,2,West Khasi Block,1:2,10144.66,19737,NO
PSEUDO_ABSENCE,NEG_1260,25.337506,91.391708,2,West Khasi Block,1:2,6295.89,19915,NO
PSEUDO_ABSENCE,NEG_1261,25.265439,92.228072,5,Jaintia Hills Block,1:2,2331.47,19868,NO
PSEUDO_ABSENCE,NEG_1262,25.631632,90.680494,1,Garo Hills Block,1:2,11169.83,20294,NO
PSEUDO_ABSENCE,NEG_1263,25.253546,91.949157,3,East Khasi Block,1:2,3089.11,19819,NO
PSEUDO_ABSENCE,NEG_1264,25.527185,91.880576,3,East Khasi Block,1:2,1312.04,20116,NO
PSEUDO_ABSENCE,NEG_1265,25.245830,90.206687,1,Garo Hills Block,1:2,1240.87,19854,NO
PSEUDO_ABSENCE,NEG_1266,25.099724,91.048270,2,West Khasi Block,1:2,10220.34,19727,NO
PSEUDO_ABSENCE,NEG_1267,25.272536,90.019492,1,Garo Hills Block,1:2,12806.92,20578,NO
PSEUDO_ABSENCE,NEG_1268,25.531200,91.508598,2,West Khasi Block,1:2,907.12,20119,NO
PSEUDO_ABSENCE,NEG_1269,25.074691,92.061321,5,Jaintia Hills Block,1:2,11139.57,19685,NO
PSEUDO_ABSENCE,NEG_1270,25.589328,90.512892,1,Garo Hills Block,1:2,14698.46,20194,NO
PSEUDO_ABSENCE,NEG_1271,25.899116,92.440556,4,Ri-Bhoi Block,1:2,26868.53,20481,NO
PSEUDO_ABSENCE,NEG_1272,25.438990,91.428235,2,West Khasi Block,1:2,2804.28,20047,NO
PSEUDO_ABSENCE,NEG_1273,25.554447,92.075524,5,Jaintia Hills Block,1:2,2474.76,20145,NO
PSEUDO_ABSENCE,NEG_1274,26.084271,92.661768,4,Ri-Bhoi Block,1:2,22069.58,20534,NO
PSEUDO_ABSENCE,NEG_1275,25.566945,89.953727,1,Garo Hills Block,1:2,2606.91,20655,NO
PSEUDO_ABSENCE,NEG_1276,25.360355,91.508468,2,West Khasi Block,1:2,3105.28,20595,NO
PSEUDO_ABSENCE,NEG_1277,25.576219,90.088029,1,Garo Hills Block,1:2,6392.27,20254,NO
PSEUDO_ABSENCE,NEG_1278,26.091271,91.521315,4,Ri-Bhoi Block,1:2,10062.10,20472,NO
PSEUDO_ABSENCE,NEG_1279,25.332135,91.892781,3,East Khasi Block,1:2,502.75,19937,NO
PSEUDO_ABSENCE,NEG_1280,25.173649,90.755546,1,Garo Hills Block,1:2,13059.97,20577,NO
PSEUDO_ABSENCE,NEG_1281,25.079529,91.598117,2,West Khasi Block,1:2,11329.98,19706,NO
PSEUDO_ABSENCE,NEG_1282,26.036641,90.709257,1,Garo Hills Block,1:2,37348.67,20403,NO
PSEUDO_ABSENCE,NEG_1283,26.077723,92.669847,4,Ri-Bhoi Block,1:2,21039.41,20534,NO
PSEUDO_ABSENCE,NEG_1284,25.622005,91.826426,3,East Khasi Block,1:2,626.87,20298,NO
PSEUDO_ABSENCE,NEG_1285,25.419254,91.773300,3,East Khasi Block,1:2,1339.98,20039,NO
PSEUDO_ABSENCE,NEG_1286,25.376142,91.866203,3,East Khasi Block,1:2,786.34,20000,NO
PSEUDO_ABSENCE,NEG_1287,25.940744,92.741406,4,Ri-Bhoi Block,1:2,14074.92,20534,NO
PSEUDO_ABSENCE,NEG_1288,26.067320,92.511199,4,Ri-Bhoi Block,1:2,26998.43,20481,NO
PSEUDO_ABSENCE,NEG_1289,25.187962,92.024212,5,Jaintia Hills Block,1:2,667.09,19720,NO
PSEUDO_ABSENCE,NEG_1290,25.055676,91.366561,2,West Khasi Block,1:2,14884.57,19721,NO
PSEUDO_ABSENCE,NEG_1291,25.962245,91.997654,4,Ri-Bhoi Block,1:2,3131.26,20447,NO
PSEUDO_ABSENCE,NEG_1292,25.031579,92.001443,5,Jaintia Hills Block,1:2,17224.57,19720,NO
PSEUDO_ABSENCE,NEG_1293,25.124919,90.339879,1,Garo Hills Block,1:2,19101.41,19854,NO
PSEUDO_ABSENCE,NEG_1294,25.939633,91.260388,4,Ri-Bhoi Block,1:2,13456.81,20425,NO
PSEUDO_ABSENCE,NEG_1295,25.304959,89.934333,1,Garo Hills Block,1:2,15265.48,20578,NO
PSEUDO_ABSENCE,NEG_1296,25.843648,91.976416,4,Ri-Bhoi Block,1:2,5403.16,20430,NO
PSEUDO_ABSENCE,NEG_1297,25.612639,91.843533,3,East Khasi Block,1:2,1465.06,20260,NO
PSEUDO_ABSENCE,NEG_1298,25.695026,91.558676,4,Ri-Bhoi Block,1:2,3872.57,20653,NO
PSEUDO_ABSENCE,NEG_1299,25.131554,90.317148,1,Garo Hills Block,1:2,17084.49,19854,NO
PSEUDO_ABSENCE,NEG_1300,25.176098,91.602480,3,East Khasi Block,1:2,1795.86,19719,NO
PSEUDO_ABSENCE,NEG_1301,25.263169,91.892206,3,East Khasi Block,1:2,1862.17,19872,NO
PSEUDO_ABSENCE,NEG_1302,25.122379,91.004689,2,West Khasi Block,1:2,8474.20,19727,NO
PSEUDO_ABSENCE,NEG_1303,25.153704,91.464453,2,West Khasi Block,1:2,2634.11,19708,NO
PSEUDO_ABSENCE,NEG_1304,26.062513,91.872373,4,Ri-Bhoi Block,1:2,2738.17,20484,NO
PSEUDO_ABSENCE,NEG_1305,25.648422,91.737443,3,East Khasi Block,1:2,7926.86,20236,NO
PSEUDO_ABSENCE,NEG_1306,25.707050,91.509472,4,Ri-Bhoi Block,1:2,7235.48,20654,NO
PSEUDO_ABSENCE,NEG_1307,25.249251,91.268736,2,West Khasi Block,1:2,6034.24,19751,NO
PSEUDO_ABSENCE,NEG_1308,25.032324,91.773993,3,East Khasi Block,1:2,17392.39,19722,NO
PSEUDO_ABSENCE,NEG_1309,25.731250,91.164508,4,Ri-Bhoi Block,1:2,4113.18,20394,NO
PSEUDO_ABSENCE,NEG_1310,25.123127,92.214474,5,Jaintia Hills Block,1:2,1439.89,19680,NO
PSEUDO_ABSENCE,NEG_1311,25.446117,89.880651,1,Garo Hills Block,1:2,13654.28,20127,NO
PSEUDO_ABSENCE,NEG_1312,25.556782,91.476549,2,West Khasi Block,1:2,3586.78,20120,NO
PSEUDO_ABSENCE,NEG_1313,25.566291,91.631393,3,East Khasi Block,1:2,1987.79,20593,NO
PSEUDO_ABSENCE,NEG_1314,25.541985,91.550999,2,West Khasi Block,1:2,2747.30,20113,NO
PSEUDO_ABSENCE,NEG_1315,25.386990,89.910538,1,Garo Hills Block,1:2,15060.68,20578,NO
PSEUDO_ABSENCE,NEG_1316,25.183967,90.970562,1,Garo Hills Block,1:2,7082.06,19727,NO
PSEUDO_ABSENCE,NEG_1317,26.030341,90.831209,1,Garo Hills Block,1:2,30931.77,20420,NO
PSEUDO_ABSENCE,NEG_1318,25.489860,92.533199,5,Jaintia Hills Block,1:2,2322.99,20078,NO
PSEUDO_ABSENCE,NEG_1319,25.315632,90.590494,1,Garo Hills Block,1:2,9832.49,19842,NO
PSEUDO_ABSENCE,NEG_1320,25.734996,90.629891,1,Garo Hills Block,1:2,19406.40,20403,NO
PSEUDO_ABSENCE,NEG_1321,25.988194,90.351610,1,Garo Hills Block,1:2,23745.82,20415,NO
PSEUDO_ABSENCE,NEG_1322,26.035227,91.289345,4,Ri-Bhoi Block,1:2,23803.60,20425,NO
PSEUDO_ABSENCE,NEG_1323,25.440019,90.930061,1,Garo Hills Block,1:2,4889.03,20063,NO
PSEUDO_ABSENCE,NEG_1324,25.437689,92.798067,5,Jaintia Hills Block,1:2,17158.72,19919,NO
PSEUDO_ABSENCE,NEG_1325,25.434585,92.746825,5,Jaintia Hills Block,1:2,14224.94,19919,NO
PSEUDO_ABSENCE,NEG_1326,25.033622,92.080211,5,Jaintia Hills Block,1:2,13692.38,19685,NO
PSEUDO_ABSENCE,NEG_1327,25.049958,90.815639,1,Garo Hills Block,1:2,25662.89,20577,NO
PSEUDO_ABSENCE,NEG_1328,25.249088,91.563662,2,West Khasi Block,1:2,2739.23,19871,NO
PSEUDO_ABSENCE,NEG_1329,25.329462,92.615813,5,Jaintia Hills Block,1:2,2659.85,19941,NO
PSEUDO_ABSENCE,NEG_1330,25.970976,91.552567,4,Ri-Bhoi Block,1:2,841.75,20459,NO
PSEUDO_ABSENCE,NEG_1331,25.516920,91.252232,2,West Khasi Block,1:2,877.79,20114,NO
PSEUDO_ABSENCE,NEG_1332,25.071597,91.032954,2,West Khasi Block,1:2,13339.17,19727,NO
PSEUDO_ABSENCE,NEG_1333,25.686817,92.392081,4,Ri-Bhoi Block,1:2,10321.89,20271,NO
PSEUDO_ABSENCE,NEG_1334,25.848477,92.615274,4,Ri-Bhoi Block,1:2,30237.90,20534,NO
PSEUDO_ABSENCE,NEG_1335,25.251921,91.696194,3,East Khasi Block,1:2,1858.40,19837,NO
PSEUDO_ABSENCE,NEG_1336,25.504760,91.670089,3,East Khasi Block,1:2,3375.72,20574,NO
PSEUDO_ABSENCE,NEG_1337,26.026793,90.808523,1,Garo Hills Block,1:2,32069.18,20420,NO
PSEUDO_ABSENCE,NEG_1338,25.113258,91.767504,3,East Khasi Block,1:2,8369.24,19722,NO
PSEUDO_ABSENCE,NEG_1339,25.464137,90.699674,1,Garo Hills Block,1:2,1021.60,20580,NO
PSEUDO_ABSENCE,NEG_1340,25.140559,92.007060,5,Jaintia Hills Block,1:2,5372.02,19720,NO
PSEUDO_ABSENCE,NEG_1341,25.648318,91.818977,3,East Khasi Block,1:2,2624.71,20298,NO
PSEUDO_ABSENCE,NEG_1342,25.144112,91.931735,3,East Khasi Block,1:2,8905.77,19726,NO
PSEUDO_ABSENCE,NEG_1343,25.098099,91.034539,2,West Khasi Block,1:2,10387.97,19727,NO
PSEUDO_ABSENCE,NEG_1344,25.104551,89.863386,1,Garo Hills Block,1:2,36628.60,20578,NO
PSEUDO_ABSENCE,NEG_1345,25.786123,91.871268,4,Ri-Bhoi Block,1:2,541.01,20413,NO
PSEUDO_ABSENCE,NEG_1346,25.699903,91.436890,4,Ri-Bhoi Block,1:2,13982.52,20244,NO
PSEUDO_ABSENCE,NEG_1347,25.135063,91.335520,2,West Khasi Block,1:2,8410.09,19721,NO
PSEUDO_ABSENCE,NEG_1348,25.391318,91.474980,2,West Khasi Block,1:2,638.42,20014,NO
PSEUDO_ABSENCE,NEG_1349,25.838167,92.721966,4,Ri-Bhoi Block,1:2,23218.53,20534,NO
PSEUDO_ABSENCE,NEG_1350,26.099303,90.358512,1,Garo Hills Block,1:2,35344.88,20415,NO
PSEUDO_ABSENCE,NEG_1351,25.037575,92.287322,5,Jaintia Hills Block,1:2,7146.18,19654,NO
PSEUDO_ABSENCE,NEG_1352,25.605046,89.807184,1,Garo Hills Block,1:2,17764.36,20212,NO
PSEUDO_ABSENCE,NEG_1353,25.546086,90.104106,1,Garo Hills Block,1:2,9549.27,20254,NO
PSEUDO_ABSENCE,NEG_1354,26.010839,90.647980,1,Garo Hills Block,1:2,32183.63,20415,NO
PSEUDO_ABSENCE,NEG_1355,25.833402,92.629264,4,Ri-Bhoi Block,1:2,30124.89,20534,NO
PSEUDO_ABSENCE,NEG_1356,25.166761,90.992821,1,Garo Hills Block,1:2,5520.37,19727,NO
PSEUDO_ABSENCE,NEG_1357,25.652855,92.231018,4,Ri-Bhoi Block,1:2,7718.51,20373,NO
PSEUDO_ABSENCE,NEG_1358,25.027332,91.533368,2,West Khasi Block,1:2,14624.14,19704,NO
PSEUDO_ABSENCE,NEG_1359,25.102030,91.807759,3,East Khasi Block,1:2,10666.47,19722,NO
PSEUDO_ABSENCE,NEG_1360,25.722374,91.723778,4,Ri-Bhoi Block,1:2,4960.66,20648,NO
PSEUDO_ABSENCE,NEG_1361,25.055103,89.986793,1,Garo Hills Block,1:2,31890.31,19854,NO
PSEUDO_ABSENCE,NEG_1362,25.559799,91.931723,3,East Khasi Block,1:2,1881.02,20488,NO
PSEUDO_ABSENCE,NEG_1363,25.981166,92.472693,4,Ri-Bhoi Block,1:2,24795.11,20481,NO
PSEUDO_ABSENCE,NEG_1364,25.540898,91.731643,3,East Khasi Block,1:2,3085.28,20205,NO
PSEUDO_ABSENCE,NEG_1365,25.491055,89.990178,1,Garo Hills Block,1:2,4449.31,20127,NO
PSEUDO_ABSENCE,NEG_1366,25.558021,91.873390,3,East Khasi Block,1:2,644.11,20512,NO
PSEUDO_ABSENCE,NEG_1367,25.927035,91.186960,4,Ri-Bhoi Block,1:2,8732.30,20425,NO
PSEUDO_ABSENCE,NEG_1368,25.155479,91.630093,3,East Khasi Block,1:2,3039.53,19718,NO
PSEUDO_ABSENCE,NEG_1369,25.799607,92.181287,4,Ri-Bhoi Block,1:2,3800.93,20417,NO
PSEUDO_ABSENCE,NEG_1370,25.715574,91.481361,4,Ri-Bhoi Block,1:2,9470.10,20654,NO
PSEUDO_ABSENCE,NEG_1371,25.920815,91.025581,4,Ri-Bhoi Block,1:2,10389.49,20423,NO
PSEUDO_ABSENCE,NEG_1372,25.099592,92.839898,5,Jaintia Hills Block,1:2,4068.71,19669,NO
PSEUDO_ABSENCE,NEG_1373,25.341478,92.257146,5,Jaintia Hills Block,1:2,9445.58,20043,NO
PSEUDO_ABSENCE,NEG_1374,25.589797,91.246775,2,West Khasi Block,1:2,1196.66,20241,NO
PSEUDO_ABSENCE,NEG_1375,25.783579,92.008658,4,Ri-Bhoi Block,1:2,3009.50,20412,NO
PSEUDO_ABSENCE,NEG_1376,25.427292,91.471805,2,West Khasi Block,1:2,3182.04,20035,NO
PSEUDO_ABSENCE,NEG_1377,25.367220,92.078250,5,Jaintia Hills Block,1:2,2792.65,19949,NO
PSEUDO_ABSENCE,NEG_1378,25.152253,91.737788,3,East Khasi Block,1:2,4666.67,19722,NO
PSEUDO_ABSENCE,NEG_1379,25.525837,92.640327,5,Jaintia Hills Block,1:2,10248.18,20214,NO
PSEUDO_ABSENCE,NEG_1380,25.229888,91.209052,2,West Khasi Block,1:2,2072.02,19766,NO
PSEUDO_ABSENCE,NEG_1381,25.566713,91.716559,3,East Khasi Block,1:2,2148.14,20206,NO
PSEUDO_ABSENCE,NEG_1382,25.642887,91.722960,3,East Khasi Block,1:2,7402.83,20647,NO
PSEUDO_ABSENCE,NEG_1383,25.654083,90.397804,1,Garo Hills Block,1:2,1841.44,20336,NO
PSEUDO_ABSENCE,NEG_1384,25.887531,90.966063,1,Garo Hills Block,1:2,10171.29,20420,NO
PSEUDO_ABSENCE,NEG_1385,25.486678,91.421748,2,West Khasi Block,1:2,4814.01,20115,NO
PSEUDO_ABSENCE,NEG_1386,25.626677,89.927371,1,Garo Hills Block,1:2,8147.37,20232,NO
PSEUDO_ABSENCE,NEG_1387,25.049080,90.817220,1,Garo Hills Block,1:2,25845.29,20577,NO
PSEUDO_ABSENCE,NEG_1388,25.557152,92.802113,5,Jaintia Hills Block,1:2,25207.95,20214,NO
PSEUDO_ABSENCE,NEG_1389,25.684330,91.631207,4,Ri-Bhoi Block,1:2,1312.80,20633,NO
PSEUDO_ABSENCE,NEG_1390,25.117648,92.239721,5,Jaintia Hills Block,1:2,624.97,19676,NO
PSEUDO_ABSENCE,NEG_1391,25.069470,92.349334,5,Jaintia Hills Block,1:2,1448.85,19649,NO
PSEUDO_ABSENCE,NEG_1392,25.049806,91.252973,2,West Khasi Block,1:2,16920.16,19737,NO
PSEUDO_ABSENCE,NEG_1393,25.134271,92.172832,5,Jaintia Hills Block,1:2,1597.47,19692,NO
PSEUDO_ABSENCE,NEG_1394,25.688586,91.966782,4,Ri-Bhoi Block,1:2,2386.58,20361,NO
PSEUDO_ABSENCE,NEG_1395,25.310657,91.516641,2,West Khasi Block,1:2,2913.29,19890,NO
PSEUDO_ABSENCE,NEG_1396,25.585839,92.721494,5,Jaintia Hills Block,1:2,17151.55,20214,NO
PSEUDO_ABSENCE,NEG_1397,25.960469,92.085758,4,Ri-Bhoi Block,1:2,3087.64,20455,NO
PSEUDO_ABSENCE,NEG_1398,25.438833,91.839885,3,East Khasi Block,1:2,1746.93,20059,NO
PSEUDO_ABSENCE,NEG_1399,25.056102,90.936656,1,Garo Hills Block,1:2,18315.32,19727,NO
PSEUDO_ABSENCE,NEG_1400,25.184544,91.698994,3,East Khasi Block,1:2,1934.74,19713,NO
PSEUDO_ABSENCE,NEG_1401,25.565336,92.031766,5,Jaintia Hills Block,1:2,2855.32,20223,NO
PSEUDO_ABSENCE,NEG_1402,25.862379,91.694820,4,Ri-Bhoi Block,1:2,7378.73,20652,NO
PSEUDO_ABSENCE,NEG_1403,25.063837,90.883421,1,Garo Hills Block,1:2,21237.98,19727,NO
PSEUDO_ABSENCE,NEG_1404,25.029809,90.968616,1,Garo Hills Block,1:2,19366.32,19727,NO
PSEUDO_ABSENCE,NEG_1405,25.521614,92.295827,5,Jaintia Hills Block,1:2,4919.18,20181,NO
PSEUDO_ABSENCE,NEG_1406,25.389362,92.335640,5,Jaintia Hills Block,1:2,5891.44,20043,NO
PSEUDO_ABSENCE,NEG_1407,25.785529,92.029471,4,Ri-Bhoi Block,1:2,1324.78,20412,NO
PSEUDO_ABSENCE,NEG_1408,25.300792,89.951378,1,Garo Hills Block,1:2,14167.15,20578,NO
PSEUDO_ABSENCE,NEG_1409,25.509596,91.794563,3,East Khasi Block,1:2,2069.22,20570,NO
PSEUDO_ABSENCE,NEG_1410,25.229493,91.937970,3,East Khasi Block,1:2,2520.87,19819,NO
PSEUDO_ABSENCE,NEG_1411,25.071134,92.811279,5,Jaintia Hills Block,1:2,8128.51,19669,NO
PSEUDO_ABSENCE,NEG_1412,25.506366,91.198005,2,West Khasi Block,1:2,1058.35,20088,NO
